shift_s,mode,route,test,metric,difference
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.731773828694545
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.0198178716584145
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,-0.169343415619512
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.203529643783952
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.488107108241731
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,-0.217752654376128
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.287605872907624
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,0.460101960983084
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.220237389875821
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.248734184106309
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.766855980207416
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.647037843056766
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,0.0948624320603928
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.576995412755796
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,0.0387612239576232
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.8274538737889
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.675949843935751
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.101339040229559
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.565755306610773
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,0.0208857584508912
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.15849853036599
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.840231865320225
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.92016957373662
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16463394264028
-0.2,original_static,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.667890231632
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.878274031907142
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,1.87830593184119
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,2.24144221802294
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.85751279617409
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,2.05784885558867
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.40550763974135
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,2.26129507139731
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,2.47380566801021
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.37173483598015
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.72092643059643
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.681711178376958
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,2.06398703936175
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,2.57834410245397
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,2.17557286058765
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,1.68929083182305
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.54932749295304
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.645998409388812
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,1.00462545092275
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.28124153375782
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.728405700048507
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.802764637471293
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,0.982783235109199
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.35375548845828
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.62612619496355
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.965880404199876
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.61820410871576
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.90290401835648
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.62686733016188
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.79289684831312
-0.2,original_static,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.55881706747079
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.836372927724847
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.618856663397998
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.3165943938697
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.29377241734572
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.604338039500941
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.297225933472526
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.723452267004412
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.176049196559752
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.39727494309602
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.780324920153468
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,0.926209057269115
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.349083472727686
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.15595541872295
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,0.052915049426145
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.448632969046617
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.261978172396785
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.674673262512511
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,0.0148328763240295
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.301078502377043
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.955439641226534
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.257352151844922
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.698967475273565
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.060776476679504
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.238699310497146
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.975663294053944
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.598961332395098
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.253794677290718
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.06500618908862
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.637161974975386
-0.15,attitude_absolute,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.770593398967154
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,-0.29400731985359
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,-0.147434128741357
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.66068669696399
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,0.086684801607825
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,0.286467347965709
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.759883558001273
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.432579384336546
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.2963638513505
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.299525046486087
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.173150090717233
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.655290383639521
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.769762146126591
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.47603760324322
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.799780336067784
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.729945894802407
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.775985104614968
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.636808476830592
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,0.0711841072408417
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.577410987332399
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.0209144117989837
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kalman_pos_std_3d_cm,-0.835936641006782
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kalman_pos_std_3d_cm,-0.666270538695124
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kalman_pos_std_3d_cm,0.0767530633893121
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kalman_pos_std_3d_cm,-0.566481501096043
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kalman_pos_std_3d_cm,-0.0409770501453846
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,rpy_std_deg,-3.16158313721557
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,rpy_std_deg,-0.848317496658539
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,rpy_std_deg,-1.91851625598816
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,rpy_std_deg,-1.16487765793375
-0.15,attitude_absolute,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,rpy_std_deg,-1.62053224556786
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vt_rmse_3d_cm,0.841855986300778
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vt_rmse_3d_cm,0.62928267013616
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vt_rmse_3d_cm,1.01256529257188
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vt_rmse_3d_cm,1.36685265444932
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vt_rmse_3d_cm,0.968068202095415
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,visual_dispersion_3d_cm,1.12802430098716
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,visual_dispersion_3d_cm,1.46395770323013
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,visual_dispersion_3d_cm,1.61588757383549
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,visual_dispersion_3d_cm,2.05029952361052
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,visual_dispersion_3d_cm,1.42195636919421
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,vk_rmse_3d_cm,0.815429097327812
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,vk_rmse_3d_cm,0.73529485219404
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,vk_rmse_3d_cm,1.14011217566239
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,vk_rmse_3d_cm,0.8706414018128
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,vk_rmse_3d_cm,0.843845660743218
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kt_rmse_3d_cm,0.560242660965417
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kt_rmse_3d_cm,0.653073767038874
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kt_rmse_3d_cm,0.995112817288319
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kt_rmse_3d_cm,1.30219178763306
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kt_rmse_3d_cm,0.752780056419998
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,kalman_pos_std_3d_cm,0.814922144147693
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,kalman_pos_std_3d_cm,0.988885800321344
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,kalman_pos_std_3d_cm,1.34412599904691
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,kalman_pos_std_3d_cm,1.64464765589621
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,kalman_pos_std_3d_cm,0.990285833161707
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test1,rpy_std_deg,2.62403159682886
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test2,rpy_std_deg,4.89861826593903
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test3,rpy_std_deg,4.63115571271968
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test4,rpy_std_deg,4.7898777749548
-0.15,attitude_absolute,top,QR_motioncap_brushless_Light_top_NoWind_test5,rpy_std_deg,3.55427772181485
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vt_rmse_3d_cm,0.836661736821216
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vt_rmse_3d_cm,0.600651077028083
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vt_rmse_3d_cm,0.329642775504476
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vt_rmse_3d_cm,0.279793466324944
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vt_rmse_3d_cm,0.602803019940557
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,visual_dispersion_3d_cm,0.297301576347186
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,visual_dispersion_3d_cm,0.723146099392932
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,visual_dispersion_3d_cm,0.17594112493513
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,visual_dispersion_3d_cm,0.397295217126287
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,visual_dispersion_3d_cm,0.780067078712531
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,vk_rmse_3d_cm,0.928202525063669
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,vk_rmse_3d_cm,0.33189056166607
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,vk_rmse_3d_cm,0.168470826006596
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,vk_rmse_3d_cm,0.0209589966008887
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,vk_rmse_3d_cm,0.447511457192856
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kt_rmse_3d_cm,0.261978172396785
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kt_rmse_3d_cm,0.674673262512511
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kt_rmse_3d_cm,0.0148328763240295
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kt_rmse_3d_cm,0.301078502377043
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kt_rmse_3d_cm,0.955439641226534
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,kalman_pos_std_3d_cm,0.257352151844922
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,kalman_pos_std_3d_cm,0.698967475273565
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,kalman_pos_std_3d_cm,-0.060776476679504
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,kalman_pos_std_3d_cm,0.238699310497146
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,kalman_pos_std_3d_cm,0.975663294053944
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test1,rpy_std_deg,0.598961332395098
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test2,rpy_std_deg,0.253794677290718
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test3,rpy_std_deg,1.06500618908862
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test4,rpy_std_deg,0.637161974975386
-0.15,attitude_run_centered,bot,QR_motioncap_brushless_Light_bot_NoWind_test5,rpy_std_deg,0.770593398967154
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vt_rmse_3d_cm,-0.294992524629076
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vt_rmse_3d_cm,-0.134483459864418
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vt_rmse_3d_cm,0.718165752503029
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vt_rmse_3d_cm,0.0169849073456234
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vt_rmse_3d_cm,0.312285754142666
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,visual_dispersion_3d_cm,-0.760101071267431
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,visual_dispersion_3d_cm,-0.43384660834906
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,visual_dispersion_3d_cm,0.2957483727021
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,visual_dispersion_3d_cm,-0.299453206065057
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,visual_dispersion_3d_cm,-0.173601931046147
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,vk_rmse_3d_cm,0.700077815919183
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,vk_rmse_3d_cm,0.798337933926481
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,vk_rmse_3d_cm,1.54566534139422
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,vk_rmse_3d_cm,0.705318506771009
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,vk_rmse_3d_cm,0.742738401532118
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test1,kt_rmse_3d_cm,-0.775985104614968
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test2,kt_rmse_3d_cm,-0.636808476830592
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test3,kt_rmse_3d_cm,0.0711841072408417
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test4,kt_rmse_3d_cm,-0.577410987332399
-0.15,attitude_run_centered,mid,QR_motioncap_brushless_Light_mid_NoWind_test5,kt_rmse_3d_cm,-0.0209144117989837
